e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23,e24,e25,e26,e27,e28,e29,e30,e31,e32,e33,e34,e35,e36,e37,e38,e39,e40,e41,e42,e43,e44,e45,e46,e47,e48,e49,integer,log_integer
0,0,4,3,0,2,2,4,3,3,0,0,4,2,0,0,1,4,4,0,0,2,2,2,0,2,1,4,3,1,2,3,3,4,2,0,0,1,1,4,4,4,2,4,0,0,4,2,0,0,24758372298111182771262622342456081306934874950961851496955308955269916243492371454724976982634506748892003336461109811181373080423482692212848993346126749573020225316551875,396.9512146084657
2,0,0,2,1,1,0,4,0,2,1,4,1,2,3,2,0,4,4,3,4,2,0,2,3,4,2,1,0,3,3,1,2,2,3,0,0,1,0,0,4,0,2,3,3,2,2,0,4,2,2281629860775755279657463688398077162041895998497929132987513332769399680779935005516356163895481602923054382194732348828006633717762065190882472373394272178174010358119828,394.5669409407812
2,4,3,2,4,4,2,4,2,2,3,0,1,1,3,3,3,2,3,2,1,4,3,4,2,4,4,0,2,0,2,0,3,0,4,1,0,4,4,3,2,2,3,2,2,3,2,4,2,2,379973555385949314844437695948284236773038470141373178730810969420033635688094199486562857886689425587740979032064802984274866969933068449246639183423224413114478731110394388604252892201342680472575741135435779500,489.48297118795887
2,2,2,1,0,1,1,2,4,3,2,4,0,2,1,3,3,2,3,4,0,0,0,0,2,4,1,4,3,0,1,3,3,2,1,2,0,3,3,1,2,1,4,2,2,2,4,3,1,3,35583426961861959684287945130680648598187890844453376377962866907666960162363543939945901691870210992580021433475023573847713936272563005330644243612182096721302535432928104791389081900,424.94495201259423
0,4,0,3,3,1,2,2,2,1,3,2,0,3,2,3,3,2,4,1,3,3,1,0,2,3,3,4,1,3,1,3,3,3,2,0,3,3,1,0,2,3,4,0,0,2,3,1,2,2,21658316779111868505629911401698510666534493569242386636683028436232657753046696766461936187978442436109925525395102090221479826187728727234934086302236753627677228220554881820161307983981,431.35621682441666
2,1,4,4,4,1,1,4,0,3,1,3,4,2,4,3,4,4,1,4,1,4,1,3,4,2,3,1,4,2,3,2,4,1,1,0,0,4,2,0,1,1,1,0,2,1,1,0,3,3,71404148404430911434481766206274264964744526649943522146085731351216123338938221066624111421399514959063614721580059268980828499732901401150038913014558391792399685045936578556898934636027500,439.45693854443476
2,3,1,1,4,4,1,1,1,4,4,0,2,3,2,4,0,1,1,0,1,2,3,2,0,2,2,0,2,1,4,0,1,4,2,0,1,2,0,1,4,1,0,3,0,2,1,2,3,3,363877404602885219070696274479634701412000742867832028320246748463270827359360645009963770808565081329434915704276146305771760444216979555120811234194048620,358.1923362384542
2,1,3,4,4,1,1,1,3,1,3,2,0,4,2,0,0,1,1,0,3,0,0,0,2,0,1,1,4,2,2,4,4,4,0,1,1,0,3,0,3,0,4,3,4,2,2,1,2,0,825766609104787421739394686653166719424821679246155517567111769984805711395521103428355962605697402209218963864516630190041511318069245262471914454909785500,359.0118314061204
3,4,3,3,2,3,0,1,3,1,2,4,2,4,0,2,2,4,0,3,4,1,1,4,0,2,2,0,4,1,0,4,2,1,4,2,0,0,3,4,1,4,0,2,1,0,1,2,0,0,266885016229829737004166196962343886164605617175012026465621264945729321029133798285667511083103141271439415187979608531632792389492715583364560955844753179321753000,378.6056029798543
4,4,1,1,3,4,3,4,1,1,2,2,2,1,4,2,2,3,0,4,4,3,3,1,4,0,1,2,0,2,3,0,3,4,1,2,4,4,0,1,0,3,3,3,2,4,4,2,1,4,10092933633738286146256024558935604454227974446565615835885164345627039556381477021184874704205541938622941449108889978174376930329196476793336755376375796879471596481646039921696756086104281512792863653657360,478.9469497885283
1,1,2,0,0,0,3,3,2,1,2,1,3,0,1,0,0,2,2,2,1,0,2,0,1,0,4,2,2,1,1,2,1,4,1,4,2,3,1,1,2,1,1,4,3,1,1,3,1,3,25207214403779720801161722080660242194370918111950269662545666736133364412394614769355092489788223033672112406163666467005603410015149375829570335839150,348.61489418851653
2,3,1,2,2,3,3,2,3,2,3,1,1,0,2,2,3,0,4,3,2,1,0,3,4,3,3,0,3,2,0,3,0,1,4,1,2,1,0,0,2,3,4,2,4,4,0,4,3,3,18729977818455011964460748318965184915324634112388009652921181787763383096287132524517034046103296227445970748744418662611415089012146585188809726911166281199056788179842041784448008221082420,438.11870790805096
3,0,1,4,1,3,3,1,0,3,0,4,0,4,4,4,2,2,3,1,3,3,4,2,0,3,2,1,0,3,1,2,0,1,0,4,3,1,1,1,3,4,4,3,4,1,4,0,1,0,1000142154440563237087428246201932948147098817727504285049469657268868534826856482396065820250601478304961925699717510228686938044498180504000529605185995091481136740562472683321525537080,428.28096944123007
1,4,0,4,3,3,0,0,2,2,4,4,3,3,3,1,1,1,3,0,2,1,4,3,1,3,3,2,4,4,0,0,4,4,3,0,0,2,4,4,1,3,1,3,0,3,0,0,4,3,34168998437336880755351059040442858417913387955272385606870167303336041912095990592729726290751745058239204265843271127518707388492692313217312838503877889267929794199084036210393679118393814777682,452.535411888367
4,4,2,3,3,0,4,0,1,0,0,1,4,0,3,2,4,3,3,3,4,4,0,0,4,2,0,0,4,4,0,3,4,2,3,3,3,1,4,1,1,0,0,3,3,3,1,4,2,1,41644279779357205110885836198573676517083730941476907486869586964099115945810220400037848073231413347547485941076781679042806757931766469369006763798136073136144538332776951048913289807254075600,445.82550187380605
4,3,2,4,4,3,2,4,0,0,0,0,1,2,0,2,4,0,0,2,3,3,4,0,1,3,3,4,2,2,0,1,1,0,4,3,1,0,1,0,3,1,3,2,2,3,4,3,0,4,32128856477358388025771048883225758277125989275848589800489364465904208208523434120678715200826342023892642901787579104600835704973638213878166980683311293906046374576933200,397.2118054839801
4,0,4,4,2,2,3,2,1,3,3,2,3,3,1,0,2,0,4,3,3,0,1,1,4,3,1,3,4,0,0,1,0,2,4,3,2,3,0,1,1,3,2,2,2,3,2,2,4,2,6486938422930612042767242076029291609475041094848881108194953672068077703394725652417119698044926052380860067899452407139567357351063476195771794705706522737070045848315457071015641990000,430.15061797869834
0,0,3,0,0,3,4,3,2,4,0,2,3,0,0,3,4,1,0,1,4,4,3,0,0,1,4,1,3,3,1,2,3,0,0,3,0,3,2,4,3,1,0,0,3,0,0,1,0,3,2767532417290615274571743919641656814380260342265899885320844156927996069184578881335687033575729648185068160129872317268463528211705752165444303926652957375,360.221230606168
0,4,1,1,3,2,1,0,3,4,4,1,3,4,2,0,3,1,4,0,2,0,2,0,3,3,3,4,1,2,3,4,2,0,2,0,1,2,1,3,1,1,0,1,1,4,3,0,4,4,346344392685045545280019325537650370002373093839743646124944959517158910805241782397700932120880264577501065283013290691503145055161810963091205860533531523956989493440681308143195,413.404995094548
1,1,0,2,4,3,0,0,1,2,0,1,2,4,0,1,1,1,1,4,1,0,4,3,3,4,1,4,1,0,4,3,2,2,1,3,0,2,0,2,1,3,3,4,1,4,3,3,1,3,335861968982373944095766223475543688698709978674506240099230206155160859887680887152749718720393314061098720471236796258872349870474546428276881724893849606050838753685565810907996242,420.2820170078872
3,1,4,2,1,3,2,3,3,0,4,0,0,0,2,4,0,0,2,0,3,0,1,0,0,2,4,2,1,0,4,2,1,3,3,0,1,0,3,4,2,3,0,1,0,2,1,4,0,0,3861909255612096914093603013338284966965223484408267552166922376801864251837683130536210688485687391628056107541610400098537496279759265065000,326.0156597991564
2,1,2,0,4,3,2,0,2,1,2,0,0,4,2,0,4,3,4,4,3,1,4,4,1,3,0,3,2,3,4,3,0,0,0,3,2,3,3,3,2,0,1,2,0,0,0,3,1,0,249829764122902319405081874994466189833242717058094596049780466222016663504885357550899713751891648409568553869896846911835491285643790163815378137384255518994242453131300,392.3550753654062
3,4,4,0,2,4,0,1,1,1,4,3,0,0,2,0,1,2,2,2,3,0,3,3,1,3,2,1,2,1,3,3,1,0,0,4,4,3,2,1,3,0,4,1,0,1,3,1,4,4,4060800874100657706065495509043865266444859362958367468442448556111126370672887372757811564232585944010726089361557504780419458897545526341057170943199549883047211549607765000,402.0511863947552
2,2,4,1,2,4,4,3,0,2,1,4,1,1,2,1,1,3,4,1,3,3,1,1,1,0,0,3,1,4,2,0,3,3,2,4,4,4,2,0,0,1,3,0,3,3,0,2,2,1,123615811779217119003287981931249751690368449762748284664299079607862392060548792927835529208006732368334685132178121724784715607095522375952138398448807055025477765648203542500,405.4669846448219
4,2,0,4,4,3,3,0,2,3,1,1,1,2,3,4,0,0,0,4,4,0,3,4,0,4,0,4,3,0,2,0,4,0,3,3,0,1,3,4,1,2,2,4,4,4,1,4,3,2,226770704681738377412554624007180816058545993523109391166115306471286024889493061341617333988139663963938552472143092444371942664017801593454226627002204345847152332624388438945305910411985716885862384,461.3357878082618
3,4,3,1,3,0,0,3,3,4,2,4,2,0,1,4,2,3,0,4,3,1,2,4,2,4,3,3,0,1,4,1,3,4,3,0,3,3,2,1,3,2,4,2,3,4,0,1,1,3,1173613658608874083379151791737868505632168028031781318827571492324061941254518430600249697644167123533818404379818525837858243550046779919444601182021410761365740120311408157581242730628710215502579925509819000,483.7029571147433
1,4,0,1,0,3,2,1,3,2,1,0,0,4,1,4,2,4,2,3,3,2,3,3,0,0,1,0,4,1,0,2,2,2,3,0,4,0,4,4,1,1,1,1,4,2,2,4,3,0,547625872876384126938693871369045580604382263925291688245747544632023402043326668382173321372134121018468131862009011661611131661660757551597256210056713024355806703276543339542,406.9553985210276
1,4,3,4,3,4,0,1,3,3,4,3,0,1,3,0,3,0,3,2,0,2,0,1,0,3,4,1,2,0,2,2,2,0,2,0,3,0,2,4,1,0,3,2,4,2,4,3,2,1,444687874006477799040770997021862863699616126847270115338667151828816075657008866173139428162056965207336138514159406120727807765035030480339096254128046836220074719947750,392.9316682523381
2,2,0,1,0,1,1,3,0,1,0,2,2,2,4,3,1,1,4,4,4,1,4,4,3,0,3,1,3,0,1,0,3,3,2,3,0,3,4,1,4,3,3,2,2,3,1,2,0,0,11540076589494719023049701185349555654965112705154990378932751152974403523730688004250018829060709583267418738379062817380587569584376295691077086698414082141044467720385351259904232428,423.81889791583956
4,2,3,3,3,2,3,2,1,4,4,4,0,0,4,4,4,3,4,2,2,0,4,3,1,4,4,4,1,4,4,0,3,2,1,2,4,3,3,2,0,1,3,3,4,2,0,3,2,3,21038784443165649928017299015909628283178758338419369339991856568916216950892519849474438513494708546792908390450847673412203535785419718967430778076212105162217950340195501104828442315139348889538370869815889684474336363036614000,528.0357688152292
4,2,3,3,3,4,1,2,1,2,1,4,3,4,3,4,0,3,2,0,0,2,1,3,0,2,2,4,2,4,0,1,4,1,4,4,0,2,1,1,1,4,0,3,3,0,1,3,3,4,3203782718149512220558400968133800594686723287569734441683232278735766871078453998697030779132005588749884484035689876125140446443249471944726736812645065359550940907771565344684583027800446000,443.2606700659548
0,0,1,2,0,4,2,2,1,4,0,4,3,3,3,2,0,1,0,3,2,2,3,4,0,1,1,2,1,0,3,2,1,1,4,1,0,0,2,4,4,0,2,0,0,1,3,1,1,0,53059575344527335831019159177027630570130136891269103954856447974235374579831980846919956776658881364050159023279545973325358252816745243232900783235,342.4514240154952
1,2,0,3,0,1,2,2,0,0,0,3,4,3,0,0,1,3,1,2,1,0,3,1,2,2,1,1,3,0,4,1,4,2,0,0,1,4,0,3,2,3,0,3,0,4,2,0,2,1,328543149077770366399899146641364147414336763786818678017766111638937128005264248269660407235869928667984920956968332048132558087164030094672908018,337.3669215722763
1,1,1,2,4,3,3,0,2,4,1,4,0,1,1,1,1,1,3,3,2,2,4,1,4,2,2,2,3,4,3,1,4,0,1,1,4,4,4,1,2,1,1,0,1,4,3,2,4,1,8134921512807361192346987973733512007680683371210803573880695927624213192023335293591355002019706392908082269298084678633323546485185090691451437440695769854578602030461985005402358516148751621090,451.1002592263758
0,4,1,3,0,1,3,2,4,3,3,3,0,3,3,3,2,2,4,4,2,1,2,2,4,4,3,3,1,4,3,3,3,1,3,4,0,1,0,4,1,2,4,3,1,4,2,4,2,2,2885299732588719705198421922594000923285486650938500662323712704996136971703345113289552153726300125542139588184210620171809383246206280825121785662264336359304548572443719749321789676626748687504712656608654266278937278355145,519.1412747116688
2,0,4,4,0,0,4,0,3,0,4,1,2,4,4,0,0,2,4,3,1,3,3,3,3,2,4,0,0,0,2,1,2,4,3,4,0,4,2,2,1,2,3,4,2,1,0,4,1,0,8792930217212680086393475134696283542580883837906952023677932795011212354287572058329309176691828029899610178774636510210901262905552863799463172071409010773687908822835655122953288497500,430.4547753110828
4,4,2,1,2,2,3,1,3,1,0,2,0,4,1,3,2,4,1,1,4,0,0,4,1,3,1,3,0,3,2,0,1,2,1,3,1,2,2,3,3,2,0,3,3,3,1,3,0,4,256905465083485644731998044599953938595772480093107747563862432553797026723301967965004922742510258889363511561401831862075424260280266820115728841881437014474588272722485948400,406.1985143580473
1,2,4,3,2,3,3,4,1,2,2,4,0,3,2,4,2,1,2,1,0,1,3,1,2,1,4,0,2,2,4,1,4,4,3,2,0,2,4,4,1,3,1,4,4,2,3,2,4,1,4174293678600050189769333817982312737382336592872752919267851171408126597782531102108169088900753970101150883513848002579007647408326145828867013909684991200546114162940173705419356200624884012121167680440126250,484.9718146939616
2,2,1,3,0,2,4,1,0,1,1,0,4,4,1,4,0,3,0,3,1,1,4,2,4,2,2,3,2,2,3,2,4,3,4,1,2,3,2,2,4,0,2,4,1,3,0,3,0,2,173042963281052003602575006385534606464741977828782785043161256586739440500179952231362811312431556151330716755563983695159884231405053967767340014080788067361440390321196167630494858549171509020,447.24987776118763
0,4,0,3,0,2,2,2,0,1,1,1,4,2,1,4,3,0,1,4,4,4,4,3,1,0,3,0,4,4,2,2,1,3,1,1,3,0,1,2,4,1,4,3,1,0,1,0,1,0,740989518783708356145274224859212225437468218311204670501026700191935412116710099822383182431852282850631898713561741353136326899367193796557527807216232099697549963587291,393.4422821035044
2,4,0,1,3,4,3,2,0,2,1,1,4,0,3,3,0,1,3,1,3,0,4,2,0,0,4,2,2,1,1,1,2,2,2,4,1,3,3,0,4,3,4,2,0,1,2,2,3,4,2002474796861425604853402251592149844789302197058843039873309949411008487251963329271373563816937191561378595641224757592301618865553367408276554005673285094909862846766035588692778532,422.06745583195453
0,3,1,1,1,1,1,3,0,2,0,4,3,0,4,2,0,2,1,2,1,3,4,2,2,2,0,3,3,4,0,2,3,2,3,0,1,1,4,4,4,4,0,1,3,4,2,4,0,1,32018318567487444106989329440192025504902725020987592166532155761558617003145326717814482751595376512371047237728599190832251891630800957589167684138813405247300832094476671099999282050405,431.7471354911362
3,0,4,3,3,0,4,1,3,3,0,2,1,3,2,0,0,1,4,2,3,3,3,4,4,0,3,0,4,2,4,0,1,1,2,3,3,0,3,1,1,4,2,3,3,4,1,0,0,0,11856493888292215765832467709942779407690580756888719635070180456680168743513095351362582815516088889255672323812138652069556334537327573163412032946292417365437273878371489805595000,416.9381924638589
4,3,0,2,4,4,3,2,1,4,0,3,2,2,4,3,0,2,2,4,3,3,4,2,3,4,3,0,1,2,0,1,0,2,2,2,2,0,0,1,3,3,2,0,4,4,4,1,1,3,2491069006181723945763981365226878706982829214704355578239624373952377286908493917139654222037193121054871987234119454059140024897174151737644988480115368215724782484152166554747666500396722832,443.0090497929537
4,4,4,4,4,2,0,2,0,4,0,1,0,2,2,0,2,1,0,3,2,3,0,4,3,0,2,3,3,4,2,3,3,0,1,2,2,2,3,0,0,3,1,2,0,3,2,2,1,0,940565187252377974455040530025342539809543188374448542303241948199768187320941208414368501474477712949858990167501972222195145292137289624175631270988902986490000,372.9575107436656
3,0,4,2,2,1,3,4,2,3,4,4,2,1,0,1,1,1,1,2,4,4,4,2,1,0,0,4,4,2,4,1,3,4,4,3,4,1,4,2,2,4,3,1,3,0,4,2,4,3,34774411258833582404982456410182102694779018820084403675319461138119988640497764838858320717840507752075058642957944227473785000567476203698864003403807963385061563536183803674084070713104047369490235301452819550875918018095000,521.6305277313145
2,0,1,2,2,2,0,3,4,2,4,3,2,4,4,0,4,3,4,2,1,2,3,1,1,1,4,0,2,4,2,4,4,3,4,4,1,0,4,3,2,1,0,1,0,0,1,3,4,0,2972988255507720072850275316203056848517705434367038661117801932927964038674271766420005097826723583943305388959011502633625555488211618109308808304218090784485818402005583391209946727193281367555180,457.00141600644497
0,0,2,2,1,3,2,1,4,3,1,4,0,2,0,2,2,1,0,2,1,2,1,1,4,2,2,0,0,1,2,0,0,1,4,4,4,1,2,2,4,1,4,4,0,2,4,2,3,2,50943084310717467184239035316023991407406692597938831809066416753794676976083625486497150791483347549770826638254598083639553254278877259234692314556737526048890995998040242975,404.5805151965959
1,2,0,2,3,2,0,2,1,0,3,1,3,2,3,1,1,3,0,2,4,1,2,1,1,3,4,3,3,3,3,4,1,4,1,0,3,3,0,3,4,4,0,1,0,0,1,0,1,2,648653004381759842760826764326534165508609650086770121393230722321883514240041966654454343505150539776680546142754812925132164592343768805793307779337836173150004996920542,393.30919353475156
2,2,0,1,2,2,1,3,0,1,3,0,1,4,3,4,4,4,2,4,2,2,2,1,4,1,0,2,1,1,2,4,1,4,1,2,4,4,3,3,3,3,3,0,2,4,1,1,2,4,24078386673309962798649475085391974917120878741794922099060910358489572224267892228067941487377153805810689689025800546296771601118275276686682672330196459599566501259451025501800474789547461638691752865940556,479.81642886934685
1,0,0,2,2,4,1,0,3,3,3,4,0,2,3,4,4,0,3,4,4,3,4,1,2,1,2,3,3,4,0,3,2,2,4,2,0,3,0,3,4,3,4,2,4,1,3,3,3,4,128511542767513851089949801869543420885578946142430888424646321380435044940187962074583591272884359901175582722338127517941593310366673345541046925681544679757066077926756007395706014610894053390405219133452262490842838625228442266,529.8454199299281
2,2,4,2,4,4,2,2,1,3,3,1,3,2,3,4,1,2,3,2,3,3,3,4,1,2,0,4,0,4,2,0,3,4,3,0,2,3,3,4,4,3,0,4,2,4,2,4,1,1,10090969919894600248567968594763035653042388187475975763386064359123730009603727867454724934536050792799117477103489410090859516359216240328387919671934900026568921843381202405249759169302562029214917524781349624573744342500,513.4855316012716
0,3,1,4,3,0,3,0,2,2,1,1,4,2,4,0,3,2,0,0,0,3,2,3,3,4,4,3,1,4,3,3,2,1,2,4,3,3,0,0,3,3,2,4,0,2,4,1,0,0,822334848249721108454880519077137937117802539389972437129242402616457022075960575729387108949977134565288765573858778946035136675442485341735717029582364176762980651149308129992946772000685,434.992974966969
2,2,1,4,4,2,4,2,0,4,2,3,2,2,4,3,0,3,0,4,3,1,1,3,0,3,2,2,4,3,2,1,3,0,0,1,4,2,3,2,3,4,1,3,3,1,1,3,0,0,36808121781750818807396693380970769245389016271466009813626484385790097037882216642156580277022510720686504433625816987878922009027157492080338560077639511416915800096420446027439376878966820,438.7943010972898
4,0,2,0,1,0,2,1,1,0,3,2,4,2,0,3,2,2,2,2,1,2,2,2,3,3,4,2,2,4,2,0,2,3,4,2,3,2,3,2,0,1,1,1,3,2,1,2,0,0,836951346716577556316324827436265087297633894698948994195629652192655153861232461028987339543141404267003088357638995465733239636635589185956080803713277898423421317976400,393.5640615636235
4,4,4,3,4,0,3,4,3,0,3,2,1,4,3,4,0,2,0,4,0,1,3,4,0,3,3,0,0,0,2,2,1,1,4,4,1,0,3,2,0,4,3,1,3,1,2,4,1,0,72634222567389195190428535635946181035063437711394773011292444734916953009623461243416776343513010712172739883185470887667491495754902108206332953893450421181679720599861250810000,411.84299765593545
2,1,4,3,4,2,3,2,1,4,2,0,4,1,2,2,2,1,4,2,2,1,0,1,0,0,0,4,2,3,2,0,1,1,4,4,1,4,0,1,1,3,1,3,2,2,3,0,1,4,4790016639512300863771525133417148861285574394970430653913520278055346502140343419235492321346014649647608337777127603241967195533550759471767753827155664323022190960082500,395.30858478720074
1,1,2,0,4,2,1,0,0,3,4,0,2,0,0,3,4,1,0,4,1,4,2,1,1,0,2,3,3,2,2,2,0,2,3,2,2,1,4,0,4,3,4,2,1,4,2,2,3,2,3874887296168912006194634372090975770349760363028692288342626609061676910908803824893333258158784104174011562060975857924984965195940849253826508874391977077693758106196258855217276650,422.7275885954331
1,0,0,4,0,3,1,4,0,2,4,3,0,3,3,1,3,1,4,4,3,4,4,4,3,3,0,1,4,3,3,3,4,3,2,2,2,3,2,3,3,0,2,4,1,0,0,1,4,1,629052824509297434734556552457476988666602655771928844762167960013289977010628316686701233499292459079983524716769592846912524558208121663041852936008370937791964699621282941638446007878121397403908034791640015706,489.98708476365556
0,1,3,3,0,3,2,3,2,3,0,3,1,3,3,1,3,0,0,4,3,1,0,1,2,2,2,0,2,2,3,4,3,1,3,0,4,2,4,1,3,4,4,0,4,4,4,2,3,1,114611285340619642136138377337090512196593101869180272820237079948145937336039461963056170895754510739921481387554403955909746664818942316875528808751769864772289669385289983028695133493079452186376514875,467.561149967157
1,0,4,3,1,4,0,2,0,4,4,3,0,0,3,0,0,3,0,1,4,3,1,0,2,3,2,4,0,2,0,0,4,1,4,4,0,2,0,3,1,1,0,1,3,3,1,1,0,1,3773294589967214166010366097421900544512874408632490134501888979719418364460175664651451626209062697609948076280381042189153211380841409988264206288750,346.71571246548456
2,1,1,0,3,4,1,4,2,4,2,3,3,2,1,4,1,2,0,2,0,1,0,4,2,0,1,4,2,0,3,2,4,1,1,4,3,3,2,0,0,1,4,2,1,1,4,3,0,3,208378445293230661239549675896753946971148862129966018803611982031688638385156606468978094071946406037929106681509870341556000679835415451306262691680451809720571501132829948361180,412.896917334981
0,3,3,2,4,1,0,2,1,3,2,3,1,2,1,1,0,2,4,3,4,0,2,3,2,1,4,4,4,3,0,3,1,3,1,0,2,1,0,0,4,3,4,2,3,1,3,1,0,2,15466808195170058536270290187262379210645925687818431830642859918196593497835907278664067795132775004798162425142869470795308997470917343842017937023403481496060039697830955459066625,417.20401306000025
2,3,3,2,0,4,4,2,4,3,0,1,0,1,4,0,2,2,2,4,4,0,4,1,1,4,0,0,2,4,1,0,0,1,2,0,4,0,3,4,1,1,4,1,4,4,0,4,3,2,3098337189920254244887308555230296283080502999951490559851206889867227104073534053135912505128108959262251037389174664798448107677412614324342774625923451029619247368079702655671095500,422.5039375951444
1,0,2,4,1,0,2,2,4,0,4,0,3,4,2,1,2,4,1,4,4,2,4,1,2,0,2,4,0,0,1,4,4,1,3,2,3,0,3,0,1,0,3,1,2,1,4,4,1,1,931110462589139102765084821763435237010332360795738956763352581468872365163308638705442322514987540265882428644625548825764342670969691128527592413460686564048822963227231176614227350,421.3016946585646
3,4,1,3,1,2,4,0,0,1,2,0,2,4,1,3,3,1,4,2,2,0,1,1,0,2,0,0,2,2,1,1,0,2,3,3,0,4,2,3,1,1,4,4,4,2,2,3,3,0,115294660454320085962183009393162174122182247461169283746568566147562668194664009562659484502758144125059105897754022492773233832337517278765563011364542351630325142890840,391.5817867391791
3,3,3,2,3,3,1,1,4,1,4,3,1,4,3,4,1,1,3,3,2,2,1,1,2,2,2,4,4,3,2,4,2,2,0,1,2,3,1,2,3,0,1,3,3,4,3,2,1,0,195858454626321311431723552846546370019863861422952959609054850982138794584467569070861783418855547590492435222858357170749618157383213122806250358903688614267635685529543085124550737256516040161963000,461.18924064088714
0,0,4,1,4,1,0,3,2,3,4,0,1,1,3,0,2,3,0,4,4,0,1,3,3,0,2,4,4,1,3,2,4,1,3,1,0,3,1,2,1,4,0,4,1,4,0,4,3,1,85415487735880546960836498856717867926287095332816455435428884155772138556341212856642616500495408596708818693912639085976178267506429494300129062050050661942351639791645316071774314713125,432.72835473646523
